Telepules,min_votes,Korzet_count,entropy,p
Kamut,58,4,1.3862943611198906,1.0
Kapolcs,24,2,0.6931471805599453,1.0
Kapoly,49,2,0.6931471805599453,1.0
Kaposfő,92,4,1.0397207708399179,0.5047
Kaposgyarmat,23,2,0.0,0.1008
Kaposhomok,41,2,0.6931471805599453,1.0
Kaposkeresztúr,20,2,0.6931471805599453,1.0
Kaposmérő,82,6,1.0114042647073516,0.0273
Kapospula,19,4,1.0397207708399179,0.5047
Kaposszekcső,39,4,1.3862943611198906,1.0
Kaposszerdahely,123,2,0.6931471805599453,1.0
Kaposvár,30,118,2.254070042702827,0.26
Kaposújlak,121,2,0.6931471805599453,1.0
Kapuvár,24,18,2.168155236015967,0.9176
Karakó,28,2,0.6931471805599453,1.0
Karakószörcsök,54,2,0.6931471805599453,1.0
Karancsalja,87,4,1.3862943611198906,1.0
Karancsberény,126,2,0.6931471805599453,1.0
Karancskeszi,33,6,1.5607104090414063,0.8472
Karancslapujtő,104,6,1.5607104090414063,0.8472
Karancsság,71,2,0.6931471805599453,1.0
Karcag,60,32,2.241262707433963,0.9414
Karcsa,75,4,1.0397207708399179,0.5047
Kardos,79,2,0.6931471805599453,1.0
Kardoskút,102,2,0.6931471805599453,1.0
Karmacs,66,2,0.6931471805599453,1.0
Karos,49,2,0.6931471805599453,1.0
Kartal,61,12,1.7045514452672967,0.183
Karácsond,131,6,1.5607104090414063,0.8472
Karád,70,4,1.3862943611198906,1.0
Kaskantyú,75,2,0.6931471805599453,1.0
Kastélyosdombó,15,2,0.6931471805599453,1.0
Kaszaper,8,6,1.3296613488547582,0.4055
Kaszó,12,2,0.6931471805599453,1.0
Katafa,36,2,0.6931471805599453,1.0
Katymár,58,4,1.0397207708399179,0.5047
Katádfa,5,2,0.6931471805599453,1.0
Kazincbarcika,65,60,2.2550366069492833,0.7785
Kazsok,12,2,0.6931471805599453,1.0
Kazár,13,6,1.5607104090414063,0.8472
Kecel,77,16,1.8407487285692812,0.1994
Kecskemét,43,192,2.2769001832516977,0.368
Kecskéd,121,4,1.3862943611198906,1.0
Kehidakustány,39,4,1.3862943611198906,1.0
Kelebia,9,8,1.3862943611198906,0.1112
Kelemér,66,2,0.0,0.1008
Kelevíz,56,2,0.6931471805599453,1.0
Keléd,6,2,0.0,0.1008
Kemecse,113,8,1.6674619334292948,0.502
Kemence,97,2,0.6931471805599453,1.0
Kemendollár,35,4,1.3862943611198906,1.0
Kemeneshőgyész,34,2,0.6931471805599453,1.0
Kemeneskápolna,7,2,0.0,0.1008
Kemenesmagasi,122,2,0.6931471805599453,1.0
Kemenesmihályfa,62,2,0.6931471805599453,1.0
Kemenespálfa,46,2,0.6931471805599453,1.0
Kemenesszentmárton,13,2,0.6931471805599453,1.0
Kemenesszentpéter,58,2,0.6931471805599453,1.0
Kemenessömjén,45,2,0.6931471805599453,1.0
Kemestaródfa,20,2,0.6931471805599453,1.0
Kemse,6,2,0.6931471805599453,1.0
Keménfa,11,2,0.6931471805599453,1.0
Kenderes,64,10,1.8343719702816235,0.6016
Kengyel,21,10,1.7480673485460896,0.5066
Kenyeri,82,2,0.6931471805599453,1.0
Kenéz,25,2,0.6931471805599453,1.0
Kenézlő,137,2,0.6931471805599453,1.0
Kercaszomor,20,2,0.6931471805599453,1.0
Kercseliget,46,2,0.6931471805599453,1.0
Kerecsend,94,4,1.3862943611198906,1.0
Kerecseny,15,2,0.6931471805599453,1.0
Kerekegyháza,81,10,2.0253262207700677,0.9825
Kerekharaszt,190,2,0.6931471805599453,1.0
Kereki,99,2,0.6931471805599453,1.0
Kerepes,100,16,1.7214023220140038,0.0541
Keresztéte,3,2,0.6931471805599453,1.0
Kerkabarabás,35,2,0.6931471805599453,1.0
Kerkafalva,13,2,0.6931471805599453,1.0
Kerkakutas,14,2,0.0,0.1008
Kerkaszentkirály,45,2,0.6931471805599453,1.0
Kerkateskánd,34,2,0.6931471805599453,1.0
Kerkáskápolna,9,2,0.6931471805599453,1.0
Kerta,86,2,0.6931471805599453,1.0
Kertészsziget,40,2,0.6931471805599453,1.0
Kerékteleki,73,2,0.6931471805599453,1.0
Keszeg,91,2,0.6931471805599453,1.0
Kesznyéten,79,4,1.0397207708399179,0.5047
Keszthely,13,36,2.0814445749811292,0.1045
Kesztölc,94,6,1.242453324894,0.143
Keszü,152,2,0.6931471805599453,1.0
Keszőhidegkút,9,2,0.6931471805599453,1.0
Kevermes,113,4,1.3862943611198906,1.0
Kilimán,37,2,0.6931471805599453,1.0
Kimle,23,6,1.7917594692280547,1.0
Kincsesbánya,83,4,1.3862943611198906,1.0
Királd,21,4,1.3862943611198906,1.0
Királyegyháza,72,2,0.6931471805599453,1.0
Királyhegyes,0,4,1.0397207708399179,0.5047
Királyszentistván,66,2,0.6931471805599453,1.0
Kisapostag,93,4,1.3862943611198906,1.0
Kisapáti,48,2,0.6931471805599453,1.0
Kisar,106,2,0.6931471805599453,1.0
Kisasszond,17,2,0.0,0.1008
Kisasszonyfa,11,2,0.6931471805599453,1.0
Kisbabot,18,2,0.6931471805599453,1.0
Kisbajcs,89,2,0.6931471805599453,1.0
Kisbajom,30,2,0.0,0.1008
Kisberzseny,8,2,0.0,0.1008
Kisberény,15,2,0.6931471805599453,1.0
Kisbeszterce,9,2,0.6931471805599453,1.0
Kisbodak,50,2,0.6931471805599453,1.0
Kisbucsa,59,2,0.6931471805599453,1.0
Kisbudmér,9,2,0.6931471805599453,1.0
Kisbágyon,55,2,0.6931471805599453,1.0
Kisbárapáti,46,2,0.6931471805599453,1.0
Kisbárkány,30,2,0.6931471805599453,1.0
Kisbér,48,12,1.8200759753606213,0.4162
Kiscsehi,39,2,0.6931471805599453,1.0
Kiscsécs,1,2,0.6931471805599453,1.0
Kiscsősz,13,2,0.6931471805599453,1.0
Kisdobsza,27,2,0.6931471805599453,1.0
Kisdombegyház,46,2,0.6931471805599453,1.0
Kisdorog,50,2,0.0,0.1008
Kisdér,15,2,0.6931471805599453,1.0
Kisecset,14,2,0.6931471805599453,1.0
Kisfalud,60,2,0.6931471805599453,1.0
Kisfüzes,25,2,0.6931471805599453,1.0
Kisgyalán,29,2,0.0,0.1008
Kisgyőr,101,4,1.3862943611198906,1.0
Kisgörbő,14,2,0.6931471805599453,1.0
Kishajmás,5,2,0.6931471805599453,1.0
Kisharsány,35,2,0.6931471805599453,1.0
Kishartyán,94,2,0.6931471805599453,1.0
Kisherend,33,2,0.6931471805599453,1.0
Kishuta,59,2,0.6931471805599453,1.0
Kishódos,1,2,0.0,0.1008
Kisigmánd,51,2,0.6931471805599453,1.0
Kisjakabfalva,10,2,0.6931471805599453,1.0
Kiskassa,33,2,0.6931471805599453,1.0
Kiskinizs,45,2,0.6931471805599453,1.0
Kiskorpád,114,2,0.6931471805599453,1.0
Kiskunfélegyháza,21,62,2.2636076658437765,0.8585
Kiskunhalas,55,60,2.268203620421826,0.9101
Kiskunlacháza,68,14,2.1065773332321154,0.8998
Kiskunmajsa,23,18,2.014122529224868,0.5057
Kiskutas,35,2,0.6931471805599453,1.0
Kisköre,101,6,1.5607104090414063,0.8472
Kiskőrös,55,32,2.23637683232718,0.908
Kislippó,19,2,0.6931471805599453,1.0
Kisláng,115,4,0.5623351446188083,0.0372
Kisléta,202,2,0.6931471805599453,1.0
Kislőd,152,2,0.6931471805599453,1.0
Kismarja,74,2,0.6931471805599453,1.0
Kismaros,101,4,1.0397207708399179,0.5047
Kismányok,55,2,0.6931471805599453,1.0
Kisnamény,22,2,0.6931471805599453,1.0
Kisnyárád,8,2,0.6931471805599453,1.0
Kisnána,179,2,0.6931471805599453,1.0
Kisnémedi,71,2,0.6931471805599453,1.0
Kisoroszi,89,2,0.6931471805599453,1.0
Kispalád,24,2,0.6931471805599453,1.0
Kispirit,12,2,0.6931471805599453,1.0
Kispáli,46,2,0.6931471805599453,1.0
Kisrozvágy,23,2,0.6931471805599453,1.0
Kisrákos,16,2,0.0,0.1008
Kisrécse,27,2,0.6931471805599453,1.0
Kissikátor,60,2,0.6931471805599453,1.0
Kissomlyó,23,2,0.6931471805599453,1.0
Kisszekeres,84,2,0.6931471805599453,1.0
Kisszentmárton,4,4,1.3862943611198906,1.0
Kissziget,31,2,0.6931471805599453,1.0
Kisszállás,15,6,1.7917594692280547,1.0
Kisszékely,21,2,0.6931471805599453,1.0
Kisszőlős,5,2,0.6931471805599453,1.0
Kistamási,3,2,0.6931471805599453,1.0
Kistapolca,33,2,0.6931471805599453,1.0
Kistarcsa,111,16,1.808045719583997,0.1306
Kistelek,36,14,2.0075563074378375,0.7244
Kistokaj,167,4,1.3862943611198906,1.0
Kistolmács,16,2,0.6931471805599453,1.0
Kistormás,39,2,0.6931471805599453,1.0
Kistótfalu,19,2,0.6931471805599453,1.0
Kisunyom,37,2,0.6931471805599453,1.0
Kisvarsány,174,2,0.6931471805599453,1.0
Kisvaszar,13,2,0.0,0.1008
Kisvejke,38,2,0.6931471805599453,1.0
Kisvárda,110,32,2.1546193098639694,0.475
Kisvásárhely,9,2,0.6931471805599453,1.0
Kiszombor,81,8,1.4941751382893083,0.1558
Kiszsidány,6,2,0.6931471805599453,1.0
Kisújszállás,172,16,1.8903627753388679,0.2688
Klárafalva,39,2,0.6931471805599453,1.0
Kocs,124,4,1.0397207708399179,0.5047
Kocsola,107,2,0.6931471805599453,1.0
Kocsord,112,6,1.3296613488547582,0.4055
Kocsér,72,4,1.3862943611198906,1.0
Kokad,53,2,0.6931471805599453,1.0
Kolontár,94,2,0.6931471805599453,1.0
Komjáti,48,2,0.6931471805599453,1.0
Komló,18,46,2.2195316741863396,0.6098
Komlódtótfalu,13,2,0.6931471805599453,1.0
Komlósd,19,2,0.6931471805599453,1.0
Komlóska,27,2,0.6931471805599453,1.0
Komoró,200,2,0.6931471805599453,1.0
Kompolt,128,4,1.0397207708399179,0.5047
Komádi,9,16,1.754105330999288,0.0739
Komárom,16,38,2.1665599748424627,0.3795
Kondorfa,38,2,0.6931471805599453,1.0
Kondoros,53,14,1.8468891232610352,0.3059
Kondó,68,2,0.6931471805599453,1.0
Konyár,113,4,1.0397207708399179,0.5047
Koppányszántó,26,2,0.0,0.1008
Korlát,29,2,0.6931471805599453,1.0
Koroncó,80,4,1.3862943611198906,1.0
Kosd,117,4,1.3862943611198906,1.0
Kovácshida,22,2,0.0,0.1008
Kovácsszénája,7,2,0.6931471805599453,1.0
Kovácsvágás,45,2,0.6931471805599453,1.0
Kozmadombja,3,2,0.6931471805599453,1.0
Kozárd,32,2,0.6931471805599453,1.0
Kozármisleny,109,10,1.7480673485460896,0.5066
Krasznokvajda,49,2,0.6931471805599453,1.0
Kulcs,184,4,1.3862943611198906,1.0
Kunadacs,147,2,0.6931471805599453,1.0
Kunbaja,81,4,1.3862943611198906,1.0
Kunbaracs,56,2,0.6931471805599453,1.0
Kuncsorba,83,2,0.6931471805599453,1.0
Kunfehértó,14,6,1.5607104090414063,0.8472
Kunhegyes,95,14,2.106577333232116,0.9375
Kunmadaras,81,14,2.0075563074378375,0.7244
Kunpeszér,66,2,0.6931471805599453,1.0
Kunszentmiklós,30,16,2.0140355237092673,0.655
Kunszentmárton,42,20,1.9342054222446,0.1633
Kunsziget,160,2,0.6931471805599453,1.0
Kunszállás,184,2,0.6931471805599453,1.0
Kunágota,62,6,1.5607104090414063,0.8472
Kup,69,2,0.6931471805599453,1.0
Kupa,16,2,0.6931471805599453,1.0
Kurd,151,2,0.6931471805599453,1.0
Kurityán,104,4,1.3862943611198906,1.0
Kustánszeg,70,2,0.6931471805599453,1.0
Kutas,98,4,1.3862943611198906,1.0
Kutasó,14,2,0.6931471805599453,1.0
Kács,81,2,0.6931471805599453,1.0
Kákics,15,2,0.6931471805599453,1.0
Kál,93,8,1.559581156259877,0.418
Káld,156,2,0.0,0.1008
Kálló,95,2,0.6931471805599453,1.0
Kállósemjén,23,10,1.8343719702816235,0.6016
Kálmáncsa,55,2,0.6931471805599453,1.0
Kálmánháza,25,6,1.7917594692280547,1.0
Káloz,154,4,1.3862943611198906,1.0
Kálócfa,14,2,0.6931471805599453,1.0
Kám,46,2,0.6931471805599453,1.0
Kántorjánosi,36,4,1.0397207708399179,0.5047
Kány,9,2,0.6931471805599453,1.0
Kánya,29,2,0.6931471805599453,1.0
Kányavár,16,2,0.6931471805599453,1.0
Kánó,33,2,0.6931471805599453,1.0
Kápolna,86,4,1.0397207708399179,0.5047
Kápolnásnyék,47,8,1.9061547465398496,0.9809
Káptalanfa,79,2,0.6931471805599453,1.0
Káptalantóti,61,2,0.6931471805599453,1.0
Kára,4,2,0.6931471805599453,1.0
Károlyháza,52,2,0.6931471805599453,1.0
Kárász,32,2,0.6931471805599453,1.0
Kásád,33,2,0.6931471805599453,1.0
Kátoly,19,2,0.6931471805599453,1.0
Káva,92,2,0.6931471805599453,1.0
Kávás,38,2,0.0,0.1008
Kázsmárk,91,2,0.6931471805599453,1.0
Kék,102,4,1.3862943611198906,1.0
Kékcse,78,4,1.0397207708399179,0.5047
Kéked,24,2,0.6931471805599453,1.0
Kékesd,22,2,0.6931471805599453,1.0
Kékkút,14,2,0.6931471805599453,1.0
Kéleshalom,63,2,0.6931471805599453,1.0
Kémes,46,2,0.6931471805599453,1.0
Kérsemjén,37,2,0.6931471805599453,1.0
Kétbodony,50,2,0.0,0.1008
Kétegyháza,89,8,1.7328679513998633,0.8178
Kéthely,60,6,1.242453324894,0.143
Kétpó,90,2,0.6931471805599453,1.0
Kétsoprony,37,4,1.0397207708399179,0.5047
Kétvölgy,11,2,0.6931471805599453,1.0
Kéty,117,2,0.6931471805599453,1.0
Kétújfalu,63,2,0.6931471805599453,1.0
Kóka,90,8,1.9061547465398496,0.9809
Kóny,108,4,1.3862943611198906,1.0
Kópháza,90,4,1.3862943611198906,1.0
Kórós,3,2,0.6931471805599453,1.0
Kóspallag,91,2,0.0,0.1008
Kótaj,123,6,1.5607104090414063,0.8472
Köblény,35,2,0.0,0.1008
Köcsk,30,2,0.6931471805599453,1.0
Kökény,70,2,0.6931471805599453,1.0
Kölcse,101,2,0.0,0.1008
Kölesd,6,6,1.5607104090414063,0.8472
Kölked,44,2,0.6931471805599453,1.0
Kömlő,57,4,1.0397207708399179,0.5047
Kömlőd,120,2,0.6931471805599453,1.0
Kömpöc,92,2,0.6931471805599453,1.0
Kömörő,53,2,0.6931471805599453,1.0
Körmend,32,20,2.0854684353173742,0.6283
Környe,101,8,1.9061547465398496,0.9809
Köröm,74,2,0.6931471805599453,1.0
Körösladány,123,8,1.7328679513998633,0.8178
Körösnagyharsány,59,2,0.6931471805599453,1.0
Körösszakál,127,2,0.6931471805599453,1.0
Körösszegapáti,7,4,0.5623351446188083,0.0372
Köröstarcsa,90,6,1.242453324894,0.143
Körösújfalu,47,2,0.6931471805599453,1.0
Kötcse,29,2,0.6931471805599453,1.0
Kötegyán,64,4,1.0397207708399179,0.5047
Kövegy,44,2,0.6931471805599453,1.0
Köveskál,43,2,0.6931471805599453,1.0
Kübekháza,169,2,0.6931471805599453,1.0
Külsősárd,6,2,0.6931471805599453,1.0
Külsővat,75,2,0.6931471805599453,1.0
Küngös,63,2,0.6931471805599453,1.0
Kőkút,3,4,1.3862943611198906,1.0
Kőröshegy,111,2,0.0,0.1008
Kőröstetétlen,104,2,0.6931471805599453,1.0
Kőszeg,35,18,1.9521382094153652,0.2969
Kőszegdoroszló,34,2,0.6931471805599453,1.0
Kőszegpaty,22,2,0.6931471805599453,1.0
Kőszegszerdahely,53,2,0.6931471805599453,1.0
Kőszárhegy,107,4,1.0397207708399179,0.5047
Kőtelek,109,4,1.3862943611198906,1.0
Kővágószőlős,41,4,1.3862943611198906,1.0
Kővágótöttös,30,2,0.6931471805599453,1.0
Kővágóörs,100,2,0.6931471805599453,1.0
Lad,66,2,0.6931471805599453,1.0
Ladánybene,160,2,0.0,0.1008
Lajoskomárom,4,8,1.9061547465398496,0.9809
Lajosmizse,52,18,2.2161022480912633,0.9648
Lak,52,2,0.6931471805599453,1.0
Lakhegy,52,2,0.6931471805599453,1.0
Lakitelek,42,10,1.8866967846580782,0.6631
Lakócsa,32,2,0.0,0.1008
Lapáncsa,21,2,0.6931471805599453,1.0
Laskod,124,2,0.0,0.1008
Lasztonya,12,2,0.6931471805599453,1.0
Legyesbénye,92,4,1.0397207708399179,0.5047
Legénd,47,2,0.6931471805599453,1.0
Lendvadedes,6,2,0.6931471805599453,1.0
Lendvajakabfa,2,2,0.6931471805599453,1.0
Lengyel,68,2,0.6931471805599453,1.0
Lengyeltóti,88,6,1.7917594692280547,1.0
Lenti,15,22,1.9876923464048413,0.2283
Lepsény,120,6,1.5607104090414063,0.8472
Lesencefalu,45,2,0.6931471805599453,1.0
Lesenceistvánd,98,2,0.6931471805599453,1.0
Lesencetomaj,103,2,0.6931471805599453,1.0
Letenye,71,10,1.7480673485460896,0.5066
Letkés,214,2,0.6931471805599453,1.0
Levelek,89,6,1.3296613488547582,0.4055
Levél,71,4,1.0397207708399179,0.5047
Leányfalu,60,6,1.3296613488547582,0.4055
Leányvár,180,2,0.0,0.1008
Libickozma,3,2,0.6931471805599453,1.0
Lickóvadamos,31,2,0.6931471805599453,1.0
Liget,43,2,0.6931471805599453,1.0
Ligetfalva,14,2,0.6931471805599453,1.0
Lippó,51,2,0.6931471805599453,1.0
Liptód,0,2,0.6931471805599453,1.0
Lipót,64,2,0.6931471805599453,1.0
Lispeszentadorján,13,4,1.3862943611198906,1.0
Liszó,45,2,0.6931471805599453,1.0
Litka,6,2,0.6931471805599453,1.0
Litke,58,2,0.6931471805599453,1.0
Litér,107,4,1.3862943611198906,1.0
Lothárd,36,2,0.6931471805599453,1.0
Lovas,54,2,0.6931471805599453,1.0
Lovasberény,100,6,1.5607104090414063,0.8472
Lovászhetény,43,2,0.6931471805599453,1.0
Lovászi,160,2,0.6931471805599453,1.0
Lovászpatona,75,2,0.6931471805599453,1.0
Lucfalva,65,2,0.6931471805599453,1.0
Ludas,134,2,0.6931471805599453,1.0
Ludányhalászi,67,4,1.3862943611198906,1.0
Lukácsháza,116,2,0.6931471805599453,1.0
Lulla,8,2,0.0,0.1008
Lábatlan,88,10,1.5571130980576455,0.1204
Lábod,108,4,1.0397207708399179,0.5047
Lácacséke,16,2,0.6931471805599453,1.0
Ládbesenyő,39,2,0.6931471805599453,1.0
Lánycsók,104,4,1.0397207708399179,0.5047
Lápafő,17,2,0.6931471805599453,1.0
Látrány,107,4,1.0397207708399179,0.5047
Lázi,53,2,0.6931471805599453,1.0
Lébény,79,6,1.3296613488547582,0.4055
Léh,65,2,0.6931471805599453,1.0
Lénárddaróc,47,2,0.6931471805599453,1.0
Létavértes,75,12,1.5832584594204766,0.0631
Lócs,16,2,0.6931471805599453,1.0
Lókút,39,2,0.0,0.1008
Lónya,89,2,0.6931471805599453,1.0
Lórév,11,2,0.6931471805599453,1.0
Lövő,131,2,0.6931471805599453,1.0
Lövőpetri,53,2,0.6931471805599453,1.0
Lúzsok,8,2,0.6931471805599453,1.0
Lőkösháza,85,4,1.3862943611198906,1.0
Lőrinci,102,12,2.0228085294147036,0.914
Madaras,72,6,1.242453324894,0.143
Madocsa,46,6,1.5607104090414063,0.8472
Maglóca,9,2,0.6931471805599453,1.0
Maglód,117,16,1.8734517375545654,0.2404
Magosliget,26,2,0.6931471805599453,1.0
Magy,108,2,0.6931471805599453,1.0
Magyaralmás,167,2,0.6931471805599453,1.0
Magyaratád,22,4,1.3862943611198906,1.0
Magyarbánhegyes,90,6,1.3296613488547582,0.4055
Magyarbóly,93,2,0.6931471805599453,1.0
Magyarcsanád,61,4,1.3862943611198906,1.0
Magyardombegyház,17,2,0.6931471805599453,1.0
Magyaregregy,82,2,0.6931471805599453,1.0
Magyaregres,54,2,0.6931471805599453,1.0
Magyarföld,4,2,0.0,0.1008
Magyargencs,69,2,0.6931471805599453,1.0
Magyargéc,68,2,0.0,0.1008
Magyarhertelend,7,4,0.6931471805599453,0.0624
Magyarhomorog,164,2,0.6931471805599453,1.0
Magyarkeresztúr,49,2,0.6931471805599453,1.0
Magyarkeszi,125,2,0.6931471805599453,1.0
Magyarlak,86,2,0.6931471805599453,1.0
Magyarlukafa,7,2,0.0,0.1008
Magyarmecske,18,2,0.6931471805599453,1.0
Magyarnádalja,31,2,0.6931471805599453,1.0
Magyarnándor,129,2,0.6931471805599453,1.0
Magyarpolány,102,2,0.6931471805599453,1.0
Magyarsarlós,41,2,0.6931471805599453,1.0
Magyarszecsőd,48,2,0.6931471805599453,1.0
Magyarszentmiklós,43,2,0.0,0.1008
Magyarszerdahely,63,2,0.6931471805599453,1.0
Magyarszombatfa,29,2,0.6931471805599453,1.0
Magyarszék,127,2,0.6931471805599453,1.0
Magyartelek,33,2,0.6931471805599453,1.0
Majosháza,138,2,0.6931471805599453,1.0
Majs,103,2,0.6931471805599453,1.0
Makkoshotyka,54,2,0.6931471805599453,1.0
Maklár,105,6,1.242453324894,0.143
Makád,102,2,0.6931471805599453,1.0
Makó,65,46,2.2364408405550504,0.7627
Malomsok,59,2,0.6931471805599453,1.0
Marcalgergelyi,33,2,0.6931471805599453,1.0
Marcali,15,24,2.127805078707373,0.605
Marcaltő,26,4,1.0397207708399179,0.5047
Markaz,146,4,1.0397207708399179,0.5047
Markotabödöge,64,2,0.6931471805599453,1.0
Markóc,3,2,0.6931471805599453,1.0
Maroslele,73,6,1.3296613488547582,0.4055
Martfű,118,12,1.8200759753606213,0.4162
Martonfa,31,2,0.6931471805599453,1.0
Martonvásár,70,10,2.0253262207700677,0.9825
Martonyi,41,2,0.6931471805599453,1.0
Maráza,7,2,0.6931471805599453,1.0
Maróc,15,2,0.6931471805599453,1.0
Marócsa,3,2,0.6931471805599453,1.0
Matty,31,2,0.6931471805599453,1.0
Mecseknádasd,62,4,1.3862943611198906,1.0
Mecsekpölöske,61,2,0.6931471805599453,1.0
Mecsér,64,2,0.6931471805599453,1.0
Medgyesbodzás,56,4,1.0397207708399179,0.5047
Medgyesegyháza,22,8,1.2554823251787537,0.0456
Medina,8,6,1.5607104090414063,0.8472
Meggyeskovácsi,79,2,0.6931471805599453,1.0
Megyaszó,46,6,1.5607104090414063,0.8472
Megyehíd,35,2,0.6931471805599453,1.0
Megyer,0,2,0.6931471805599453,1.0
Mekényes,27,2,0.6931471805599453,1.0
Mencshely,14,2,0.6931471805599453,1.0
Mende,86,8,1.9061547465398496,0.9809
Merenye,28,2,0.6931471805599453,1.0
Mernye,14,6,1.3296613488547582,0.4055
Mersevát,63,2,0.6931471805599453,1.0
Mesterháza,24,2,0.6931471805599453,1.0
Mesteri,18,2,0.6931471805599453,1.0
Mesterszállás,109,2,0.6931471805599453,1.0
Meszes,22,2,0.0,0.1008
Meszlen,14,2,0.6931471805599453,1.0
Mesztegnyő,88,4,1.0397207708399179,0.5047
Mezőberény,119,16,1.9927981441098426,0.5729
Mezőcsokonya,87,2,0.6931471805599453,1.0
Mezőcsát,103,10,1.8866967846580784,0.827
Meződ,11,2,0.6931471805599453,1.0
Mezőfalva,121,8,1.7328679513998633,0.8178
Mezőgyán,7,4,1.0397207708399179,0.5047
Mezőhegyes,63,12,1.8200759753606213,0.4162
Mezőhék,27,2,0.6931471805599453,1.0
Mezőkeresztes,112,10,1.8866967846580784,0.827
Mezőkomárom,81,2,0.6931471805599453,1.0
Mezőkovácsháza,120,10,1.8866967846580784,0.827
Mezőkövesd,123,32,2.1878818521409142,0.6624
Mezőladány,128,2,0.6931471805599453,1.0
Mezőlak,102,2,0.6931471805599453,1.0
Mezőnagymihály,127,2,0.6931471805599453,1.0
Mezőnyárád,129,4,1.3862943611198906,1.0
Mezőpeterd,73,2,0.6931471805599453,1.0
Mezősas,98,2,0.6931471805599453,1.0
Mezőszemere,194,2,0.6931471805599453,1.0
Mezőszentgyörgy,44,4,1.3862943611198906,1.0
Mezőszilas,86,4,1.0397207708399179,0.5047
Mezőtárkány,197,2,0.6931471805599453,1.0
Mezőtúr,131,32,2.2020701857259954,0.74
Mezőzombor,88,4,0.5623351446188083,0.0372
Mezőörs,86,2,0.0,0.1008
Miháld,107,2,0.6931471805599453,1.0
Mihályfa,52,2,0.6931471805599453,1.0
Mihálygerge,83,2,0.6931471805599453,1.0
Mihályháza,104,2,0.6931471805599453,1.0
Mihályi,115,2,0.6931471805599453,1.0
Mike,53,2,0.6931471805599453,1.0
Mikebuda,75,2,0.6931471805599453,1.0
Mikekarácsonyfa,18,2,0.6931471805599453,1.0
Mikepércs,126,8,1.4941751382893085,0.2888
Miklósi,42,2,0.6931471805599453,1.0
Mikosszéplak,25,2,0.6931471805599453,1.0
Mikófalva,94,2,0.6931471805599453,1.0
Mikóháza,100,2,0.6931471805599453,1.0
Milejszeg,48,2,0.6931471805599453,1.0
Milota,100,2,0.6931471805599453,1.0
Mindszent,172,10,1.5047882836811908,0.1124
Mindszentgodisa,13,4,1.3862943611198906,1.0
Mindszentkálla,34,2,0.6931471805599453,1.0
Misefa,44,2,0.6931471805599453,1.0
Miske,74,4,1.3862943611198906,1.0
Miskolc,45,320,2.292766385760395,0.7197
Miszla,37,2,0.0,0.1008
Mocsa,96,4,1.3862943611198906,1.0
Mogyoród,89,10,1.4708084763221112,0.0496
Mogyorósbánya,136,2,0.6931471805599453,1.0
Mogyoróska,12,2,0.0,0.1008
Moha,72,2,0.6931471805599453,1.0
Mohora,70,2,0.6931471805599453,1.0
Mohács,2,46,2.2561811307603805,0.9092
Molnaszecsőd,64,2,0.6931471805599453,1.0
Molnári,122,2,0.6931471805599453,1.0
Molvány,25,2,0.6931471805599453,1.0
Monaj,45,2,0.6931471805599453,1.0
Monok,87,4,1.0397207708399179,0.5047
Monor,99,32,2.103401625478482,0.2464
Monorierdő,99,8,1.9061547465398496,0.9809
Monostorapáti,153,2,0.6931471805599453,1.0
Monostorpályi,124,4,1.3862943611198906,1.0
Monoszló,24,2,0.6931471805599453,1.0
Monyoród,9,2,0.6931471805599453,1.0
Mosdós,129,2,0.6931471805599453,1.0
Mosonmagyaróvár,53,60,2.226566817459658,0.4527
Mosonszentmiklós,123,4,1.0397207708399179,0.5047
Mosonszolnok,82,4,1.0397207708399179,0.5047
Mosonudvar,56,2,0.6931471805599453,1.0
Mozsgó,35,4,1.0397207708399179,0.5047
Mucsfa,34,2,0.6931471805599453,1.0
Mucsi,29,2,0.6931471805599453,1.0
Muhi,95,2,0.6931471805599453,1.0
Murakeresztúr,89,4,1.3862943611198906,1.0
Murarátka,43,2,0.6931471805599453,1.0
Muraszemenye,16,6,1.329661348854758,0.2068
Murga,11,2,0.6931471805599453,1.0
Murony,76,4,1.3862943611198906,1.0
Mád,94,6,1.3296613488547582,0.4055
Mágocs,133,4,1.0397207708399179,0.5047
Mályi,127,10,1.6957425341696346,0.414
Mályinka,60,2,0.6931471805599453,1.0
Mánd,34,2,0.6931471805599453,1.0
Mándok,146,8,1.4941751382893085,0.2888
Mánfa,89,2,0.6931471805599453,1.0
Mány,57,4,1.0397207708399179,0.5047
Márfa,31,2,0.0,0.1008
Máriahalom,79,2,0.6931471805599453,1.0
Máriakálnok,66,4,1.3862943611198906,1.0
Máriakéménd,37,2,0.6931471805599453,1.0
Márianosztra,105,2,0.6931471805599453,1.0
Máriapócs,108,4,1.3862943611198906,1.0
Márkháza,30,2,0.6931471805599453,1.0
Márkó,129,2,0.6931471805599453,1.0
Márok,29,2,0.6931471805599453,1.0
Márokföld,11,2,0.6931471805599453,1.0
Márokpapi,36,2,0.6931471805599453,1.0
Mártély,60,4,1.0397207708399179,0.5047
Mátraballa,157,2,0.6931471805599453,1.0
Mátraderecske,128,4,1.3862943611198906,1.0
Mátramindszent,93,2,0.6931471805599453,1.0
Mátranovák,74,4,1.0397207708399179,0.5047
Mátraszele,138,2,0.6931471805599453,1.0
