Telepules,p_ld_Fidesz_twins_2014,n_wards_2014,min_Fidesz_votes_2014,p_ld_Fidesz_twins_2018,n_wards_2018,min_Fidesz_votes_2018,p_ld_Fidesz_twins_2019,n_wards_2019,min_Fidesz_votes_2019,p_last_2_regular,p_all_regular
Sáránd,1.0,2,235,1.0,2,300,1.0,2,187,1.0,1.0
Tereske,1.0,1,163,1.0,1,212,1.0,1,159,1.0,1.0
Terem,1.0,1,164,1.0,1,192,1.0,1,127,1.0,1.0
Tenk,1.0,1,183,1.0,1,315,1.0,1,168,1.0,1.0
Szemenye,1.0,1,85,1.0,1,117,1.0,1,63,1.0,1.0
Szemere,1.0,1,61,1.0,1,95,1.0,1,31,1.0,1.0
Szarvasgede,1.0,1,86,1.0,1,144,1.0,1,90,1.0,1.0
Szaporca,1.0,1,94,1.0,1,100,1.0,1,67,1.0,1.0
Szany,1.0,2,282,1.0,2,329,1.0,2,245,1.0,1.0
Szank,1.0,2,334,1.0,2,430,1.0,2,276,1.0,1.0
Szakony,1.0,1,99,1.0,1,162,1.0,1,108,1.0,1.0
Szakonyfalu,1.0,1,163,1.0,1,163,1.0,1,125,1.0,1.0
Szakácsi,1.0,1,41,1.0,1,66,1.0,1,58,1.0,1.0
Szakáld,1.0,1,114,1.0,1,147,1.0,1,110,1.0,1.0
Szakály,1.0,2,98,1.0,2,149,1.0,2,78,1.0,1.0
Szalafő,1.0,1,70,1.0,1,73,1.0,1,57,1.0,1.0
Szalapa,1.0,1,34,1.0,1,62,1.0,1,45,1.0,1.0
Szalaszend,1.0,1,140,1.0,1,164,1.0,1,67,1.0,1.0
Szalatnak,1.0,1,47,1.0,1,73,1.0,1,52,1.0,1.0
Szécsényfelfalu,1.0,1,115,1.0,1,123,1.0,1,96,1.0,1.0
Szalkszentmárton,1.0,3,221,1.0,3,263,1.0,3,164,1.0,1.0
Szemely,1.0,1,92,1.0,1,130,1.0,1,80,1.0,1.0
Szalonna,1.0,1,144,1.0,1,188,1.0,1,151,1.0,1.0
Szellő,1.0,1,35,1.0,1,40,1.0,1,28,1.0,1.0
Szegilong,1.0,1,63,1.0,1,63,1.0,1,50,1.0,1.0
Somogyvár,1.0,3,49,1.0,3,56,1.0,3,35,1.0,1.0
Somoskőújfalu,1.0,2,218,1.0,2,266,1.0,2,192,1.0,1.0
Sonkád,1.0,1,186,1.0,1,236,1.0,1,176,1.0,1.0
Sopronkövesd,1.0,1,390,1.0,1,446,1.0,1,338,1.0,1.0
Szakmár,1.0,1,291,1.0,1,302,1.0,1,216,1.0,1.0
Szaknyér,1.0,1,24,1.0,1,31,1.0,1,33,1.0,1.0
Szarvaskend,1.0,1,109,1.0,1,141,1.0,1,111,1.0,1.0
Szarvaskő,1.0,1,89,1.0,1,92,1.0,1,81,1.0,1.0
Szatmárcseke,1.0,2,238,1.0,2,233,1.0,2,186,1.0,1.0
Szatta,1.0,1,34,1.0,1,27,1.0,1,26,1.0,1.0
Szatymaz,1.0,4,181,1.0,4,290,1.0,4,177,1.0,1.0
Szava,1.0,1,74,1.0,1,108,1.0,1,61,1.0,1.0
Szebény,1.0,1,119,1.0,1,113,1.0,1,90,1.0,1.0
Szederkény,1.0,2,160,1.0,2,172,1.0,2,112,1.0,1.0
Mikófalva,1.0,1,195,1.0,1,217,1.0,1,138,1.0,1.0
Szegerdő,1.0,1,76,1.0,1,76,1.0,1,57,1.0,1.0
Szegi,1.0,1,71,1.0,1,84,1.0,1,60,1.0,1.0
Szeleste,1.0,1,195,1.0,1,264,1.0,1,185,1.0,1.0
Szamosangyalos,1.0,1,116,1.0,1,181,1.0,1,122,1.0,1.0
Szamosbecs,1.0,1,119,1.0,1,152,1.0,1,97,1.0,1.0
Szamoskér,1.0,1,119,1.0,1,102,1.0,1,69,1.0,1.0
Tiszadob,1.0,4,40,1.0,4,36,1.0,4,33,1.0,1.0
Tiszadorogma,1.0,1,101,1.0,1,139,1.0,1,119,1.0,1.0
Tiszagyenda,1.0,1,234,1.0,1,225,1.0,1,133,1.0,1.0
Tihany,1.0,1,408,1.0,1,432,1.0,1,409,1.0,1.0
Tiszagyulaháza,1.0,1,147,1.0,1,175,1.0,1,122,1.0,1.0
Tiborszállás,1.0,1,239,1.0,1,313,1.0,1,218,1.0,1.0
Tevel,1.0,2,132,1.0,2,181,1.0,2,117,1.0,1.0
Tatárszentgyörgy,1.0,2,166,1.0,2,236,1.0,2,133,1.0,1.0
Tekenye,1.0,1,128,1.0,1,172,1.0,1,111,1.0,1.0
Teklafalu,1.0,1,45,1.0,1,58,1.0,1,38,1.0,1.0
Telekes,1.0,1,124,1.0,1,191,1.0,1,112,1.0,1.0
Teleki,1.0,1,55,1.0,1,71,1.0,1,34,1.0,1.0
Telki,1.0,4,231,1.0,4,231,1.0,4,164,1.0,1.0
Telkibánya,1.0,1,150,1.0,1,179,1.0,1,124,1.0,1.0
Tengelic,1.0,4,41,1.0,4,48,1.0,4,23,1.0,1.0
Tengeri,1.0,1,20,1.0,1,20,1.0,1,17,1.0,1.0
Tengőd,1.0,1,108,1.0,1,127,1.0,1,66,1.0,1.0
Tiszaderzs,1.0,1,274,1.0,1,359,1.0,1,256,1.0,1.0
Tiszacsécse,1.0,1,77,1.0,1,116,1.0,1,85,1.0,1.0
Tiszacsermely,1.0,1,108,1.0,1,116,1.0,1,57,1.0,1.0
Tiszacsege,1.0,6,16,1.0,6,11,1.0,6,11,1.0,1.0
Szamosszeg,1.0,2,262,1.0,2,339,1.0,2,239,1.0,1.0
Szamossályi,1.0,1,187,1.0,1,214,1.0,1,147,1.0,1.0
Szamostatárfalva,1.0,1,97,1.0,1,117,1.0,1,93,1.0,1.0
Szamosújlak,1.0,1,124,1.0,1,149,1.0,1,101,1.0,1.0
Szalmatercs,1.0,1,122,1.0,1,138,1.0,1,86,1.0,1.0
Székely,1.0,1,201,1.0,1,334,1.0,1,103,1.0,1.0
Székelyszabar,1.0,1,103,1.0,1,125,1.0,1,131,1.0,1.0
Székkutas,1.0,2,237,1.0,2,314,1.0,2,251,1.0,1.0
Szűcsi,1.0,2,132,1.0,2,184,1.0,2,122,1.0,1.0
Tikos,1.0,1,26,1.0,1,32,1.0,1,15,1.0,1.0
Timár,1.0,2,71,1.0,1,296,1.0,1,175,1.0,1.0
Tinnye,1.0,1,328,1.0,1,418,1.0,1,278,1.0,1.0
Tiszaadony,1.0,1,142,1.0,1,257,1.0,1,229,1.0,1.0
Tiszabecs,1.0,1,390,1.0,1,486,1.0,1,271,1.0,1.0
Tiszabercel,1.0,2,215,1.0,2,268,1.0,2,187,1.0,1.0
Tiszabezdéd,1.0,2,142,1.0,2,212,1.0,2,113,1.0,1.0
Tiszabábolna,1.0,1,122,1.0,1,127,1.0,1,105,1.0,1.0
Tiszabő,1.0,2,388,1.0,2,414,1.0,2,252,1.0,1.0
Tilaj,1.0,2,26,1.0,2,38,1.0,2,32,1.0,1.0
Szűr,1.0,1,46,1.0,1,41,1.0,1,64,1.0,1.0
Ságvár,1.0,2,185,1.0,2,255,1.0,2,148,1.0,1.0
Ságújfalu,1.0,1,135,1.0,1,252,1.0,1,121,1.0,1.0
Dunaszentmiklós,1.0,1,116,1.0,1,125,1.0,1,117,1.0,1.0
Drávakeresztúr,1.0,1,19,1.0,1,30,1.0,1,18,1.0,1.0
Drávapalkonya,1.0,1,23,1.0,1,52,1.0,1,33,1.0,1.0
Drávapiski,1.0,1,36,1.0,1,28,1.0,1,12,1.0,1.0
Drávaszabolcs,1.0,1,137,1.0,1,169,1.0,1,117,1.0,1.0
Drávaszerdahely,1.0,1,50,1.0,1,45,1.0,1,36,1.0,1.0
Drávasztára,1.0,1,81,1.0,1,98,1.0,1,82,1.0,1.0
Drávatamási,1.0,1,66,1.0,1,71,1.0,1,70,1.0,1.0
Drégelypalánk,1.0,1,396,1.0,1,414,1.0,1,280,1.0,1.0
Dubicsány,1.0,1,49,1.0,1,55,1.0,1,46,1.0,1.0
Dudar,1.0,2,167,1.0,2,215,1.0,2,129,1.0,1.0
Dunaegyháza,1.0,2,113,1.0,2,173,1.0,2,98,1.0,1.0
Dunafalva,1.0,1,261,1.0,1,308,1.0,1,197,1.0,1.0
Dunapataj,1.0,3,216,1.0,3,250,1.0,3,173,1.0,1.0
Dunaremete,1.0,1,74,1.0,1,86,1.0,1,64,1.0,1.0
Dunaszeg,1.0,2,285,1.0,2,319,1.0,2,193,1.0,1.0
Dunaszekcső,1.0,2,200,1.0,2,202,1.0,2,179,1.0,1.0
Dunaszentpál,1.0,1,172,1.0,1,199,1.0,1,114,1.0,1.0
Dunaszentbenedek,1.0,1,198,1.0,1,247,1.0,1,169,1.0,1.0
Döbörhegy,1.0,1,51,1.0,1,56,1.0,1,57,1.0,1.0
Döbrököz,1.0,3,101,1.0,3,156,1.0,3,79,1.0,1.0
Detk,1.0,1,162,1.0,1,268,1.0,1,155,1.0,1.0
Drávafok,1.0,1,79,1.0,1,112,1.0,1,89,1.0,1.0
Drávagárdony,1.0,1,35,1.0,1,44,1.0,1,29,1.0,1.0
Drávaiványi,1.0,1,43,1.0,1,62,1.0,1,39,1.0,1.0
Dunatetétlen,1.0,1,106,1.0,1,147,1.0,1,81,1.0,1.0
Dunavarsány,1.0,6,219,1.0,6,261,1.0,6,171,1.0,1.0
Dág,1.0,1,285,1.0,1,269,1.0,1,238,1.0,1.0
Dáka,1.0,1,130,1.0,1,139,1.0,1,100,1.0,1.0
Dámóc,1.0,1,74,1.0,1,85,1.0,1,58,1.0,1.0
Dánszentmiklós,1.0,3,120,1.0,3,127,1.0,3,76,1.0,1.0
Dány,1.0,4,264,1.0,4,319,1.0,4,229,1.0,1.0
Dédestapolcsány,1.0,2,117,1.0,1,305,1.0,1,179,1.0,1.0
Dég,1.0,2,214,1.0,2,312,1.0,2,197,1.0,1.0
Délegyháza,1.0,3,229,1.0,3,320,1.0,3,201,1.0,1.0
Dénesfa,1.0,1,116,1.0,1,134,1.0,1,90,1.0,1.0
Dóc,1.0,2,33,1.0,2,57,1.0,2,34,1.0,1.0
Döbröce,1.0,1,20,1.0,1,29,1.0,1,30,1.0,1.0
Döbrönte,1.0,1,74,1.0,1,93,1.0,1,77,1.0,1.0
Duka,1.0,1,55,1.0,1,81,1.0,1,65,1.0,1.0
Döge,1.0,2,215,1.0,2,323,1.0,2,159,1.0,1.0
Cún,1.0,1,59,1.0,1,90,1.0,1,42,1.0,1.0
Csarnóta,1.0,1,31,1.0,1,46,1.0,1,23,1.0,1.0
Csaroda,1.0,1,239,1.0,1,228,1.0,1,162,1.0,1.0
Csataszög,1.0,1,86,1.0,1,98,1.0,1,77,1.0,1.0
Csatka,1.0,1,70,1.0,1,84,1.0,1,55,1.0,1.0
Csatár,1.0,1,116,1.0,1,173,1.0,1,118,1.0,1.0
Csebény,1.0,1,14,1.0,1,27,1.0,1,22,1.0,1.0
Csegöld,1.0,1,259,1.0,1,277,1.0,1,182,1.0,1.0
Csehbánya,1.0,1,102,1.0,1,124,1.0,1,97,1.0,1.0
Csehi,1.0,1,96,1.0,1,135,1.0,1,85,1.0,1.0
Csehimindszent,1.0,1,85,1.0,1,115,1.0,1,86,1.0,1.0
Csempeszkopács,1.0,1,93,1.0,1,133,1.0,1,79,1.0,1.0
Csemő,1.0,3,168,1.0,3,256,1.0,3,123,1.0,1.0
Csengele,1.0,2,251,1.0,2,306,1.0,2,181,1.0,1.0
Csengersima,1.0,1,228,1.0,1,291,1.0,1,209,1.0,1.0
Csengerújfalu,1.0,1,302,1.0,1,255,1.0,1,321,1.0,1.0
Csengőd,1.0,2,283,1.0,2,359,1.0,2,247,1.0,1.0
Csenyéte,1.0,1,8,1.0,1,96,1.0,1,57,1.0,1.0
Cserhátsurány,1.0,1,264,1.0,1,257,1.0,1,164,1.0,1.0
Cserkeszőlő,1.0,3,46,1.0,3,100,1.0,3,45,1.0,1.0
Csobád,1.0,1,164,1.0,1,202,1.0,1,136,1.0,1.0
Cserkút,1.0,1,89,1.0,1,142,1.0,1,96,1.0,1.0
Cák,1.0,1,98,1.0,1,107,1.0,1,91,1.0,1.0
Csernely,1.0,1,130,1.0,1,162,1.0,1,93,1.0,1.0
Csertalakos,1.0,1,7,1.0,1,10,1.0,1,5,1.0,1.0
Csertő,1.0,1,102,1.0,1,116,1.0,1,59,1.0,1.0
Cserénfa,1.0,1,73,1.0,1,70,1.0,1,58,1.0,1.0
Cserépfalu,1.0,1,272,1.0,1,352,1.0,1,255,1.0,1.0
Cserépváralja,1.0,1,110,1.0,1,126,1.0,1,91,1.0,1.0
Csesznek,1.0,1,167,1.0,1,182,1.0,1,119,1.0,1.0
Derekegyház,1.0,3,69,1.0,3,88,1.0,3,48,1.0,1.0
Csesztreg,1.0,1,251,1.0,1,292,1.0,1,249,1.0,1.0
Csibrák,1.0,1,53,1.0,1,81,1.0,1,50,1.0,1.0
Csikvánd,1.0,1,208,1.0,1,209,1.0,1,162,1.0,1.0
Csikéria,1.0,1,192,1.0,1,239,1.0,1,140,1.0,1.0
Csikóstőttős,1.0,1,164,1.0,1,254,1.0,1,139,1.0,1.0
Csincse,1.0,1,121,1.0,1,150,1.0,1,116,1.0,1.0
Csipkerek,1.0,1,137,1.0,1,155,1.0,1,122,1.0,1.0
Csitár,1.0,1,101,1.0,1,121,1.0,1,92,1.0,1.0
Csobaj,1.0,1,104,1.0,1,218,1.0,1,101,1.0,1.0
Csesztve,1.0,1,64,1.0,1,82,1.0,1,56,1.0,1.0
Somogyvámos,1.0,1,107,1.0,1,192,1.0,1,114,1.0,1.0
Dencsháza,1.0,1,91,1.0,1,151,1.0,1,76,1.0,1.0
Dejtár,1.0,1,315,1.0,1,366,1.0,1,246,1.0,1.0
Tarnaörs,1.0,1,318,1.0,1,508,1.0,1,151,1.0,1.0
Taktaszada,1.0,2,142,1.0,2,269,1.0,2,150,1.0,1.0
Taktakenéz,1.0,1,281,1.0,1,370,1.0,1,184,1.0,1.0
Taktaharkány,1.0,4,101,1.0,4,216,1.0,4,130,1.0,1.0
Taktabáj,1.0,1,102,1.0,1,187,1.0,1,124,1.0,1.0
Sényő,1.0,1,316,1.0,1,410,1.0,1,245,1.0,1.0
Sérsekszőlős,1.0,1,54,1.0,1,55,1.0,1,31,1.0,1.0
Sóly,1.0,1,128,1.0,1,172,1.0,1,117,1.0,1.0
Sóshartyán,1.0,1,170,1.0,1,232,1.0,1,125,1.0,1.0
Sóskút,1.0,3,197,1.0,3,250,1.0,3,178,1.0,1.0
Sóstófalva,1.0,1,55,1.0,1,63,1.0,1,54,1.0,1.0
Sósvertike,1.0,1,59,1.0,1,77,1.0,1,57,1.0,1.0
Sótony,1.0,1,199,1.0,1,252,1.0,1,173,1.0,1.0
Söjtör,1.0,2,115,1.0,2,175,1.0,2,97,1.0,1.0
Taszár,1.0,2,116,1.0,2,182,1.0,2,108,1.0,1.0
Söpte,1.0,1,191,1.0,1,243,1.0,1,160,1.0,1.0
Súr,1.0,1,221,1.0,1,342,1.0,1,211,1.0,1.0
Tarnaszentmária,1.0,1,69,1.0,1,79,1.0,1,64,1.0,1.0
Sümeg,1.0,7,149,1.0,7,205,1.0,7,131,1.0,1.0
Tarnaszentmiklós,1.0,1,77,1.0,1,186,1.0,1,83,1.0,1.0
Tarnabod,1.0,1,65,1.0,1,116,1.0,1,80,1.0,1.0
Sály,1.0,2,126,1.0,1,537,1.0,1,296,1.0,1.0
Sámsonháza,1.0,1,94,1.0,1,85,1.0,1,70,1.0,1.0
Sávoly,1.0,1,89,1.0,1,119,1.0,1,61,1.0,1.0
Sé,1.0,1,342,1.0,1,416,1.0,1,296,1.0,1.0
Sénye,1.0,1,20,1.0,1,18,1.0,1,19,1.0,1.0
Takácsi,1.0,1,218,1.0,1,333,1.0,1,201,1.0,1.0
Taliándörögd,1.0,1,138,1.0,1,192,1.0,1,111,1.0,1.0
Tanakajd,1.0,1,230,1.0,1,268,1.0,1,187,1.0,1.0
Tapsony,1.0,1,114,1.0,1,160,1.0,1,107,1.0,1.0
Tarany,1.0,2,93,1.0,2,125,1.0,2,66,1.0,1.0
Tarcal,1.0,2,240,1.0,2,346,1.0,2,199,1.0,1.0
Tard,1.0,1,427,1.0,1,451,1.0,1,312,1.0,1.0
Tardona,1.0,1,175,1.0,1,193,1.0,1,145,1.0,1.0
Tardos,1.0,1,300,1.0,1,367,1.0,1,225,1.0,1.0
Tarhos,1.0,2,8,1.0,1,253,1.0,1,178,1.0,1.0
Tarján,1.0,3,26,1.0,3,30,1.0,3,13,1.0,1.0
Tarjánpuszta,1.0,1,91,1.0,1,147,1.0,1,96,1.0,1.0
Tarnaméra,1.0,2,117,1.0,2,165,1.0,2,83,1.0,1.0
Sümegcsehi,1.0,1,250,1.0,1,271,1.0,1,183,1.0,1.0
Sümegprága,1.0,1,166,1.0,1,227,1.0,1,133,1.0,1.0
Süttő,1.0,2,188,1.0,2,246,1.0,2,155,1.0,1.0
Drávacsehi,1.0,1,42,1.0,1,41,1.0,1,29,1.0,1.0
Dinnyeberki,1.0,1,22,1.0,1,30,1.0,1,17,1.0,1.0
Drávacsepely,1.0,1,53,1.0,1,67,1.0,1,48,1.0,1.0
Detek,1.0,1,66,1.0,1,78,1.0,1,37,1.0,1.0
Dabronc,1.0,1,101,1.0,1,139,1.0,1,77,1.0,1.0
Dabrony,1.0,1,60,1.0,1,120,1.0,1,67,1.0,1.0
Dad,1.0,1,269,1.0,1,335,1.0,1,245,1.0,1.0
Dalmand,1.0,2,39,1.0,2,64,1.0,2,32,1.0,1.0
Damak,1.0,1,64,1.0,1,75,1.0,1,51,1.0,1.0
Daraboshegy,1.0,1,23,1.0,1,33,1.0,1,30,1.0,1.0
Darnó,1.0,1,43,1.0,1,63,1.0,1,40,1.0,1.0
Daruszentmiklós,1.0,3,43,1.0,2,152,1.0,2,85,1.0,1.0
Darvas,1.0,1,83,1.0,1,142,1.0,1,73,1.0,1.0
Darány,1.0,1,176,1.0,1,215,1.0,1,126,1.0,1.0
Debercsény,1.0,1,29,1.0,1,32,1.0,1,31,1.0,1.0
Debréte,1.0,1,13,1.0,1,11,1.0,1,10,1.0,1.0
Decs,1.0,4,176,1.0,4,270,1.0,4,140,1.0,1.0
Drágszél,1.0,1,87,1.0,1,95,1.0,1,70,1.0,1.0
Dozmat,1.0,1,74,1.0,1,104,1.0,1,84,1.0,1.0
Dorogháza,1.0,2,74,1.0,2,104,1.0,2,70,1.0,1.0
Dormánd,1.0,1,117,1.0,1,237,1.0,1,120,1.0,1.0
Tabajd,1.0,1,306,1.0,1,369,1.0,1,257,1.0,1.0
Tabdi,1.0,1,315,1.0,1,386,1.0,1,229,1.0,1.0
Tagyon,1.0,1,30,1.0,1,26,1.0,1,37,1.0,1.0
Söréd,1.0,1,188,1.0,1,199,1.0,1,155,1.0,1.0
Mikosszéplak,1.0,1,92,1.0,1,114,1.0,1,68,1.0,1.0
Mikepércs,1.0,4,204,1.0,4,294,1.0,4,187,1.0,1.0
Diósberény,1.0,1,79,1.0,1,90,1.0,1,91,1.0,1.0
Diósjenő,1.0,3,180,1.0,3,275,1.0,3,186,1.0,1.0
Demjén,1.0,1,154,1.0,1,182,1.0,1,138,1.0,1.0
Dióskál,1.0,1,84,1.0,1,141,1.0,1,94,1.0,1.0
Doba,1.0,1,160,1.0,1,192,1.0,1,152,1.0,1.0
Dobri,1.0,1,37,1.0,1,58,1.0,1,39,1.0,1.0
Dobronhegy,1.0,1,37,1.0,1,67,1.0,1,51,1.0,1.0
Domaháza,1.0,1,182,1.0,1,182,1.0,1,112,1.0,1.0
Domaszék,1.0,4,269,1.0,4,357,1.0,4,236,1.0,1.0
Dombegyház,1.0,3,97,1.0,3,103,1.0,3,69,1.0,1.0
Dombiratos,1.0,1,151,1.0,1,177,1.0,1,116,1.0,1.0
Domoszló,1.0,2,207,1.0,2,277,1.0,2,163,1.0,1.0
Diósviszló,1.0,1,186,1.0,1,210,1.0,1,129,1.0,1.0
Somogyviszló,1.0,1,41,1.0,1,64,1.0,1,39,1.0,1.0
Somogyudvarhely,1.0,2,125,1.0,2,164,1.0,2,99,1.0,1.0
Somogytúr,1.0,1,106,1.0,1,142,1.0,1,84,1.0,1.0
Őrhalom,1.0,1,269,1.0,1,280,1.0,1,189,1.0,1.0
Őrimagyarósd,1.0,1,90,1.0,1,97,1.0,1,89,1.0,1.0
Őriszentpéter,1.0,1,350,1.0,1,373,1.0,1,290,1.0,1.0
Őrtilos,1.0,2,24,1.0,2,31,1.0,2,15,1.0,1.0
Újszalonta,1.0,1,32,1.0,1,33,1.0,1,21,1.0,1.0
Öregcsertő,1.0,1,147,1.0,1,215,1.0,1,122,1.0,1.0
Újsolt,1.0,1,64,1.0,1,46,1.0,1,38,1.0,1.0
Újpetre,1.0,1,157,1.0,1,196,1.0,1,159,1.0,1.0
Örménykút,1.0,1,106,1.0,1,124,1.0,1,85,1.0,1.0
Örvényes,1.0,1,67,1.0,1,64,1.0,1,68,1.0,1.0
Öskü,1.0,2,184,1.0,2,252,1.0,2,149,1.0,1.0
Öttömös,1.0,2,43,1.0,2,45,1.0,2,33,1.0,1.0
Ötvöskónyi,1.0,1,162,1.0,1,211,1.0,1,89,1.0,1.0
Újbarok,1.0,1,122,1.0,1,107,1.0,1,98,1.0,1.0
Újcsanálos,1.0,1,155,1.0,1,228,1.0,1,137,1.0,1.0
Újdombrád,1.0,1,156,1.0,1,211,1.0,1,91,1.0,1.0
Újfehértó,1.0,8,264,1.0,8,387,1.0,8,194,1.0,1.0
Őr,1.0,2,149,1.0,2,208,1.0,2,122,1.0,1.0
Újireg,1.0,1,71,1.0,1,90,1.0,1,54,1.0,1.0
Üröm,1.0,5,288,1.0,5,322,1.0,5,242,1.0,1.0
Úny,1.0,1,163,1.0,1,208,1.0,1,150,1.0,1.0
Ároktő,1.0,1,186,1.0,1,327,1.0,1,208,1.0,1.0
Árpádhalom,1.0,1,147,1.0,1,149,1.0,1,94,1.0,1.0
Árpás,1.0,1,100,1.0,1,97,1.0,1,82,1.0,1.0
Ártánd,1.0,1,129,1.0,1,170,1.0,1,144,1.0,1.0
Ásotthalom,1.0,5,100,1.0,5,137,1.0,5,74,1.0,1.0
Ásványráró,1.0,2,261,1.0,2,315,1.0,2,231,1.0,1.0
Ászár,1.0,2,178,1.0,2,237,1.0,2,127,1.0,1.0
Áta,1.0,1,42,1.0,1,53,1.0,1,43,1.0,1.0
Zámoly,1.0,2,229,1.0,2,292,1.0,2,173,1.0,1.0
Ömböly,1.0,1,104,1.0,1,131,1.0,1,92,1.0,1.0
Öreglak,1.0,2,123,1.0,2,218,1.0,2,96,1.0,1.0
Újszentiván,1.0,2,180,1.0,2,229,1.0,2,162,1.0,1.0
Újszentmargita,1.0,1,308,1.0,1,336,1.0,1,191,1.0,1.0
Újtelek,1.0,1,127,1.0,1,139,1.0,1,110,1.0,1.0
Újtikos,1.0,1,227,1.0,1,264,1.0,1,139,1.0,1.0
Újudvar,1.0,1,192,1.0,1,279,1.0,1,195,1.0,1.0
Újvárfalva,1.0,2,35,1.0,2,32,1.0,2,31,1.0,1.0
Üllés,1.0,3,170,1.0,3,285,1.0,3,190,1.0,1.0
Újiráz,1.0,1,101,1.0,1,145,1.0,1,127,1.0,1.0
Újkenéz,1.0,1,252,1.0,1,309,1.0,1,171,1.0,1.0
Újkér,1.0,1,290,1.0,1,408,1.0,1,287,1.0,1.0
Zalamerenye,1.0,1,56,1.0,1,68,1.0,1,58,1.0,1.0
Zalaszabar,1.0,1,114,1.0,1,157,1.0,1,105,1.0,1.0
Zalaszegvár,1.0,1,47,1.0,1,72,1.0,1,52,1.0,1.0
Zala,1.0,1,63,1.0,1,89,1.0,1,67,1.0,1.0
Zalaszentbalázs,1.0,1,175,1.0,1,223,1.0,1,145,1.0,1.0
Zajta,1.0,1,172,1.0,1,156,1.0,1,118,1.0,1.0
Végegyháza,1.0,2,33,1.0,2,35,1.0,2,33,1.0,1.0
Vékény,1.0,1,36,1.0,1,36,1.0,1,24,1.0,1.0
Véménd,1.0,2,152,1.0,2,115,1.0,2,115,1.0,1.0
Vének,1.0,1,69,1.0,1,61,1.0,1,57,1.0,1.0
Vép,1.0,4,186,1.0,4,294,1.0,4,139,1.0,1.0
Vértesacsa,1.0,2,200,1.0,2,284,1.0,2,180,1.0,1.0
Vértesboglár,1.0,1,248,1.0,1,291,1.0,1,295,1.0,1.0
Vérteskethely,1.0,1,177,1.0,1,205,1.0,1,128,1.0,1.0
Vértessomló,1.0,1,263,1.0,1,312,1.0,1,240,1.0,1.0
Vértestolna,1.0,1,117,1.0,1,103,1.0,1,98,1.0,1.0
Vése,1.0,1,119,1.0,1,187,1.0,1,108,1.0,1.0
Zalameggyes,1.0,1,9,1.0,1,16,1.0,1,15,1.0,1.0
Zalaköveskút,1.0,1,11,1.0,1,7,1.0,1,11,1.0,1.0
Zalakaros,1.0,2,193,1.0,2,260,1.0,2,184,1.0,1.0
Zalaistvánd,1.0,1,88,1.0,1,120,1.0,1,83,1.0,1.0
Újlengyel,1.0,2,227,1.0,2,272,1.0,2,177,1.0,1.0
Újléta,1.0,1,241,1.0,1,320,1.0,1,226,1.0,1.0
Újlőrincfalva,1.0,1,44,1.0,1,66,1.0,1,57,1.0,1.0
Újrónafő,1.0,1,131,1.0,1,185,1.0,1,125,1.0,1.0
Zákányszék,1.0,2,411,1.0,2,524,1.0,2,356,1.0,1.0
Zákányfalu,1.0,1,114,1.0,1,149,1.0,1,90,1.0,1.0
Zákány,1.0,2,136,1.0,2,170,1.0,2,119,1.0,1.0
Zalaapáti,1.0,2,163,1.0,2,242,1.0,2,158,1.0,1.0
Áporka,1.0,1,247,1.0,1,312,1.0,1,212,1.0,1.0
Zalabaksa,1.0,1,191,1.0,1,217,1.0,1,172,1.0,1.0
Zalabér,1.0,1,143,1.0,1,207,1.0,1,132,1.0,1.0
Zalacsány,1.0,1,186,1.0,1,281,1.0,1,197,1.0,1.0
Zalacséb,1.0,1,123,1.0,1,146,1.0,1,104,1.0,1.0
Zalaerdőd,1.0,1,56,1.0,1,68,1.0,1,25,1.0,1.0
Zalagyömörő,1.0,1,135,1.0,1,183,1.0,1,95,1.0,1.0
Zalahaláp,1.0,1,284,1.0,1,373,1.0,1,208,1.0,1.0
Zalaháshágy,1.0,1,106,1.0,1,156,1.0,1,106,1.0,1.0
Zalaigrice,1.0,1,26,1.0,1,42,1.0,1,28,1.0,1.0
Zalaboldogfa,1.0,1,88,1.0,1,138,1.0,1,98,1.0,1.0
Vízvár,1.0,1,105,1.0,1,114,1.0,1,61,1.0,1.0
Ágfalva,1.0,2,217,1.0,2,291,1.0,2,216,1.0,1.0
Ág,1.0,1,45,1.0,1,57,1.0,1,38,1.0,1.0
Valkonya,1.0,1,9,1.0,1,18,1.0,1,15,1.0,1.0
Valkó,1.0,2,223,1.0,2,294,1.0,2,163,1.0,1.0
Vanyarc,1.0,1,295,1.0,1,343,1.0,1,205,1.0,1.0
Vanyola,1.0,1,164,1.0,1,235,1.0,1,139,1.0,1.0
Varbó,1.0,1,215,1.0,1,222,1.0,1,171,1.0,1.0
Varbóc,1.0,1,19,1.0,1,19,1.0,1,21,1.0,1.0
Varga,1.0,1,37,1.0,1,40,1.0,1,37,1.0,1.0
Varsád,1.0,1,114,1.0,1,148,1.0,1,99,1.0,1.0
Varsány,1.0,2,217,1.0,2,287,1.0,2,185,1.0,1.0
Varászló,1.0,1,40,1.0,1,56,1.0,1,35,1.0,1.0
Uraiújfalu,1.0,2,64,1.0,2,105,1.0,2,59,1.0,1.0
Ura,1.0,1,248,1.0,1,222,1.0,1,200,1.0,1.0
Uppony,1.0,1,61,1.0,1,68,1.0,1,46,1.0,1.0
Und,1.0,1,88,1.0,1,113,1.0,1,86,1.0,1.0
