Telepules,p_ld_Fidesz_twins_2014,n_wards_2014,min_Fidesz_votes_2014,p_ld_Fidesz_twins_2018,n_wards_2018,min_Fidesz_votes_2018,p_ld_Fidesz_twins_2019,n_wards_2019,min_Fidesz_votes_2019,p_last_2_regular,p_all_regular
Hegyhátszentpéter,1.0,1,54,1.0,1,68,1.0,1,62,1.0,1.0
Hegyhátsál,1.0,1,51,1.0,1,72,1.0,1,56,1.0,1.0
Hegykő,1.0,1,522,1.0,1,636,1.0,1,497,1.0,1.0
Hegymagas,1.0,1,75,1.0,1,91,1.0,1,70,1.0,1.0
Hegymeg,1.0,1,30,1.0,1,41,1.0,1,43,1.0,1.0
Hegyszentmárton,1.0,1,107,1.0,1,112,1.0,1,80,1.0,1.0
Hernádszentandrás,1.0,1,70,1.0,1,74,1.0,1,34,1.0,1.0
Hejőbába,1.0,2,134,1.0,2,188,1.0,2,127,1.0,1.0
Hejőkürt,1.0,1,96,1.0,1,88,1.0,1,48,1.0,1.0
Hernádkércs,1.0,1,81,1.0,1,100,1.0,1,80,1.0,1.0
Kisbajcs,1.0,1,267,1.0,1,295,1.0,1,202,1.0,1.0
Hejőpapi,1.0,1,159,1.0,1,305,1.0,1,193,1.0,1.0
Hejőszalonta,1.0,1,188,1.0,1,292,1.0,1,243,1.0,1.0
Helesfa,1.0,1,49,1.0,1,86,1.0,1,50,1.0,1.0
Helvécia,1.0,3,267,1.0,3,435,1.0,3,242,1.0,1.0
Hencida,1.0,1,173,1.0,1,264,1.0,1,136,1.0,1.0
Hencse,1.0,1,65,1.0,1,97,1.0,1,64,1.0,1.0
Herceghalom,1.0,2,242,1.0,2,313,1.0,2,241,1.0,1.0
Hercegkút,1.0,1,179,1.0,1,153,1.0,1,194,1.0,1.0
Hercegszántó,1.0,2,206,1.0,2,266,1.0,2,155,1.0,1.0
Herencsény,1.0,1,202,1.0,1,201,1.0,1,130,1.0,1.0
Heresznye,1.0,1,72,1.0,1,60,1.0,1,46,1.0,1.0
Hermánszeg,1.0,1,93,1.0,1,92,1.0,1,63,1.0,1.0
Hernyék,1.0,1,15,1.0,1,23,1.0,1,15,1.0,1.0
Hernád,1.0,3,188,1.0,3,266,1.0,3,168,1.0,1.0
Hernádbűd,1.0,1,39,1.0,1,54,1.0,1,47,1.0,1.0
Hernádcéce,1.0,1,35,1.0,1,66,1.0,1,40,1.0,1.0
Hernádpetri,1.0,1,44,1.0,1,53,1.0,1,33,1.0,1.0
Hernádszurdok,1.0,1,47,1.0,1,68,1.0,1,47,1.0,1.0
Hernádvécse,1.0,1,209,1.0,1,225,1.0,1,130,1.0,1.0
Heréd,1.0,2,198,1.0,2,240,1.0,2,161,1.0,1.0
Hetefejércse,1.0,1,109,1.0,1,120,1.0,1,89,1.0,1.0
Hetes,1.0,1,271,1.0,1,317,1.0,1,231,1.0,1.0
Hetvehely,1.0,1,98,1.0,1,111,1.0,1,67,1.0,1.0
Hetyefő,1.0,1,22,1.0,1,29,1.0,1,19,1.0,1.0
Hevesaranyos,1.0,1,142,1.0,1,183,1.0,1,123,1.0,1.0
Hevesvezekény,1.0,1,127,1.0,1,196,1.0,1,128,1.0,1.0
Hidasnémeti,1.0,1,194,1.0,1,260,1.0,1,149,1.0,1.0
Harc,1.0,1,149,1.0,1,253,1.0,1,150,1.0,1.0
Hidegkút,1.0,1,83,1.0,1,108,1.0,1,85,1.0,1.0
Hidvégardó,1.0,1,134,1.0,1,184,1.0,1,132,1.0,1.0
Himesháza,1.0,2,87,1.0,2,99,1.0,2,102,1.0,1.0
Himod,1.0,1,220,1.0,1,276,1.0,1,187,1.0,1.0
Hirics,1.0,1,25,1.0,1,69,1.0,1,63,1.0,1.0
Hobol,1.0,2,63,1.0,2,79,1.0,2,39,1.0,1.0
Hodász,1.0,3,163,1.0,3,268,1.0,3,95,1.0,1.0
Hollád,1.0,1,52,1.0,1,81,1.0,1,59,1.0,1.0
Hollóháza,1.0,1,184,1.0,1,235,1.0,1,168,1.0,1.0
Homokbödöge,1.0,1,183,1.0,1,215,1.0,1,133,1.0,1.0
Homokkomárom,1.0,1,45,1.0,1,66,1.0,1,56,1.0,1.0
Homokmégy,1.0,4,37,1.0,4,43,1.0,4,25,1.0,1.0
Homokszentgyörgy,1.0,1,139,1.0,1,221,1.0,1,111,1.0,1.0
Homorúd,1.0,1,172,1.0,1,196,1.0,1,142,1.0,1.0
Homrogd,1.0,1,124,1.0,1,236,1.0,1,131,1.0,1.0
Hont,1.0,1,151,1.0,1,200,1.0,1,149,1.0,1.0
Horpács,1.0,1,55,1.0,1,44,1.0,1,35,1.0,1.0
Horváthertelend,1.0,1,27,1.0,1,19,1.0,1,17,1.0,1.0
Horvátlövő,1.0,1,115,1.0,1,116,1.0,1,89,1.0,1.0
Horvátzsidány,1.0,1,256,1.0,1,300,1.0,1,224,1.0,1.0
Hosszúhetény,1.0,3,164,1.0,3,226,1.0,3,160,1.0,1.0
Hidegség,1.0,1,100,1.0,1,150,1.0,1,120,1.0,1.0
Hosszúpereszteg,1.0,1,179,1.0,1,231,1.0,1,174,1.0,1.0
Hosszúvölgy,1.0,1,40,1.0,1,58,1.0,1,32,1.0,1.0
Hosztót,1.0,1,35,1.0,1,33,1.0,1,32,1.0,1.0
Hottó,1.0,1,71,1.0,1,112,1.0,1,80,1.0,1.0
Hugyag,1.0,1,198,1.0,1,244,1.0,1,96,1.0,1.0
Hunya,1.0,1,174,1.0,1,202,1.0,1,152,1.0,1.0
Hunyadfalva,1.0,1,62,1.0,1,51,1.0,1,41,1.0,1.0
Husztót,1.0,1,13,1.0,1,15,1.0,1,19,1.0,1.0
Hács,1.0,1,86,1.0,1,98,1.0,1,61,1.0,1.0
Hosszúvíz,1.0,1,11,1.0,1,19,1.0,1,11,1.0,1.0
Kisbajom,1.0,1,60,1.0,1,82,1.0,1,54,1.0,1.0
Hárskút,1.0,1,203,1.0,1,256,1.0,1,198,1.0,1.0
Kaszó,1.0,1,25,1.0,1,24,1.0,1,28,1.0,1.0
Héhalom,1.0,1,235,1.0,1,292,1.0,1,204,1.0,1.0
Héreg,1.0,1,213,1.0,1,264,1.0,1,188,1.0,1.0
Hét,1.0,1,55,1.0,1,81,1.0,1,55,1.0,1.0
Hévíz,1.0,5,220,1.0,5,220,1.0,5,179,1.0,1.0
Hévízgyörk,1.0,3,240,1.0,3,316,1.0,3,218,1.0,1.0
Hövej,1.0,1,115,1.0,1,151,1.0,1,128,1.0,1.0
Ibafa,1.0,1,38,1.0,1,50,1.0,1,36,1.0,1.0
Iborfia,1.0,1,5,1.0,1,6,1.0,1,6,1.0,1.0
Igal,1.0,1,311,1.0,1,325,1.0,1,243,1.0,1.0
